CORE;CPU;DRAM;DURATION;UNCORE;EXIT_CODE;INPUT
333427186;421901691;49506465;47057260;7446;137;324
344805148;440389681;52756701;49871722;12879;137;326
342001749;432925528;50567742;48014453;3235;137;328
344374545;438493629;52175281;49347944;12085;137;330
250007233;313401175;36074371;34014057;2075;0;332
405281982;517194965;60331388;57344236;12573;137;334
333818116;419128260;48581846;46019806;2136;0;336
342137979;433189503;50908072;48062933;11902;137;338
329465649;417657988;49421322;46845450;976;137;340
581111305;754688986;87185018;83970219;12512;137;342
328983960;417974333;49654170;47152473;2441;137;344
340121627;433639942;51909901;49036659;11719;137;346
336737725;428367067;51082755;48542780;2503;137;348
346418486;439809665;51915333;48982135;13000;137;350
331818181;421290486;50064447;47581832;2258;137;352
342091837;434940659;51587148;48771450;11230;137;354
332886233;422783768;50160089;47554891;2441;137;356
342645058;435746992;51814443;49100433;12146;137;358
337385916;429264770;50978935;48523508;3112;137;360
351831252;449065989;53678634;50909135;13977;137;362
326972369;417851042;50475762;47979742;3418;137;364
337001823;428896607;50960624;48059802;11413;137;366
94006473;119461791;14265771;13395464;2685;0;368
28985400;36177153;4185841;3840507;2503;0;370
66799756;83253083;9470557;8788710;3784;0;372
57166174;71226686;8108927;7512724;3418;0;374
40114460;50002253;5722703;5278978;2381;0;376
52160205;65003678;7402752;6854580;3235;0;378
44608406;55545939;6315597;5819583;2624;0;380
40718584;50755546;5813828;5346679;2868;0;382
39706807;49349055;5578599;5135254;2259;0;384
51106132;63682271;7238629;6732934;1526;0;386
55610697;69238104;7853557;7283498;3296;0;388
33839757;42221510;4847400;4456734;2136;0;390
37377346;46640567;5343980;4931232;2686;0;392
47466919;59131806;6728620;6206434;2930;0;394
43824778;54769514;6325973;5855257;2868;0;396
43364635;54032149;6167953;5683786;2746;0;398
58013890;72133849;8141886;7545242;3113;0;400
81376501;101341355;11482270;10712423;3418;0;402
38404321;47849304;5459093;5029221;2259;0;404
64705645;80681190;9191199;8529737;3723;0;406
41500993;51772206;5925705;5470418;2502;0;408
39116721;48751157;5562669;5121076;3113;0;410
93793034;116801642;13193997;12312118;3907;0;412
77892134;97038631;11024325;10220442;4577;0;414
99308461;123801075;14033961;13182053;2563;0;416
34758029;43327282;4950670;4558227;2075;0;418
89184098;111142599;12652067;11778420;4333;0;420
71062440;88622026;10076634;9380028;3723;0;422
66942517;83581573;9552771;8902080;2991;0;424
71572876;89399613;10247350;9526969;3968;0;426
28823473;35975616;4140248;3790703;2563;0;428
74617729;92950873;10537387;9859434;1648;0;430
65665664;81788364;9287391;8628580;2991;0;432
79862283;99514943;11315279;10536914;4151;0;434
79921976;99623951;11345003;10562157;3845;0;436
75522328;94110965;10736117;9969022;4029;0;438
64168659;79977029;9100929;8465356;2929;0;440
85130397;106127658;12040741;11288030;1709;0;442
77104050;96178892;10985568;10222059;3906;0;444
38640159;48233641;5561082;5116282;2686;0;446
21766179;27186942;3161796;2870498;1953;0;448
47205018;58851107;6718000;6206215;2380;0;450
77563339;96557614;10922031;10163876;4089;0;452
69148321;86072229;9756933;9050261;3662;0;454
74024346;92286385;10512058;9802254;2503;0;456
73897577;91986703;10422337;9674061;4028;0;458
80815955;100947007;11531892;10770929;4334;0;460
71364197;88903703;10120275;9388658;3113;0;462
81331884;101229905;11444672;10648206;4394;0;464
75515310;94151431;10773165;10011970;4578;0;466
75124320;93650212;10660801;9920561;3479;0;468
45018013;56110513;6420272;5906384;2747;0;470
72445798;90214796;10226354;9511802;3357;0;472
80320290;100116382;11384614;10595999;4211;0;474
26771233;33521521;3920888;3585076;2624;0;476
73769708;91898813;10454991;9710990;3601;0;478
28427295;35545319;4120229;3786737;1343;0;480
37335903;46614993;5380174;4936412;2381;0;482
75364003;93935673;10708774;9938027;3784;0;484
70250064;87644428;10016087;9304286;3967;0;486
76298937;95071046;10834811;10064149;3784;0;488
79482463;98994253;11234895;10453228;3479;0;490
30938336;38612084;4450428;4071906;1831;0;492
49228268;61398402;7008100;6509771;1526;0;494
78950787;99762196;11986724;11055285;3540;0;496
84000212;105423070;12243987;11429154;4455;0;498
32034709;39999104;4633106;4235968;2014;0;500
28712878;35857880;4142750;3783515;2381;0;502
42077651;52455066;6019210;5537271;2624;0;504
31737468;39684163;4618579;4231635;2319;0;506
42410597;52915392;6089645;5603163;2502;0;508
28704029;35880951;4195546;3820063;2319;0;510
73119502;91367931;10472630;9806769;1099;0;512
27751394;34693576;4022939;3669271;2197;0;514
27623160;34506809;4011159;3651089;2197;0;516
56084024;69916996;8013956;7403877;2868;0;518
75482778;93981632;10670261;9906060;4090;0;520
29269090;36546659;4231617;3869216;2197;0;522
32144327;40130696;4639393;4242398;2136;0;524
32427468;40562153;4727283;4327964;2807;0;526
33602758;42045730;4883288;4487109;2259;0;528
35439301;44234445;5119371;4690161;2563;0;530
21293586;26633843;3121513;2821565;1831;0;532
48144103;60062346;6884259;6383772;1159;0;534
20539743;25700313;3013359;2719921;1831;0;536
23188051;28985217;3382621;3059307;1892;0;538
46352542;57770909;6607649;6078536;3052;0;540
25207333;31499798;3672110;3333852;2136;0;542
41720596;52068592;5988144;5500181;2503;0;544
54185103;67540782;7714152;7118043;3113;0;546
80675758;100486803;11419709;10624823;3723;0;548
73551753;91685373;10424534;9685572;3418;0;550
72781674;91035900;10487522;9810174;1953;0;552
40708697;50872368;5900558;5437222;2991;0;554
78573407;98206353;11264986;10486821;3784;0;556
32614663;40755389;4735035;4332991;1954;0;558
60398283;75231192;8578286;7929780;3356;0;560
56562416;70551150;8090250;7481750;2685;0;562
28715564;35862152;4169850;3794743;2381;0;564
28452564;35541901;4133229;3753267;1953;0;566
25941279;32405984;3775137;3420555;2319;0;568
25047177;31344952;3677359;3342444;2076;0;570
43017529;53711533;6156417;5716903;1465;0;572
48416136;60396024;6943280;6397153;2441;0;574
49910029;62250451;7164289;6601286;2685;0;576
45307440;56554176;6546309;6030141;3174;0;578
31072186;38879112;4536182;4140220;2564;0;580
41318193;51517324;5922226;5436245;3174;0;582
23194337;28980028;3381644;3051123;2563;0;584
42298598;52713610;6049972;5557501;2686;0;586
27352285;34179233;3985891;3618853;2014;0;588
34315891;42826978;4960619;4529512;2381;0;590
33234900;41494400;4812305;4397163;2197;0;592
39924214;49838923;5737839;5297293;1099;0;594
26905449;33645971;3928152;3570429;1892;0;596
60961391;75988453;8689980;8035147;2869;0;598
29467271;36819181;4285267;3908386;2258;0;600
28402210;35529756;4157399;3789262;2076;0;602
35199434;43961069;5100451;4656366;2502;0;604
46141544;57571629;6651106;6107808;2564;0;606
43119946;53797592;6202438;5699051;2808;0;608
23161501;28953600;3401541;3064544;1892;0;610
44669563;55715006;6415084;5894492;2564;0;612
40489154;50599114;5867173;5384158;2563;0;614
26736259;33442846;3904959;3551125;1831;0;616
48545652;60544767;6956525;6406894;2503;0;618
39194419;48894895;5634507;5158175;2197;0;620
23191958;29000658;3406547;3066157;1953;0;622
23995239;30022506;3532401;3191142;2075;0;624
35395418;44184457;5119005;4673921;2746;0;626
39552633;49371883;5703599;5232896;3173;0;628
19202038;24064880;2868400;2568461;1770;0;630
31856059;39848409;4665149;4264571;2441;0;632
31462505;39286338;4573169;4163201;2136;0;634
34012791;42509962;4952074;4533559;2381;0;636
27879079;34840364;4076162;3694336;2075;0;638
44866646;56000467;6469161;5940041;2808;0;640
40957719;51094596;5878952;5394669;2930;0;642
30233627;37779567;4396717;4006047;1953;0;644
33817052;42238417;4913500;4480667;2624;0;646
299586513;373316915;42433058;39776065;8484;0;648
327548112;420971091;51832021;49119253;12329;137;650
241901175;304081130;35358552;33382965;2197;0;652
323970545;416404330;51496328;48732778;12146;137;654
330431405;421540913;50600639;48129492;1281;137;656
243327502;305745738;35380769;33208027;9217;0;658
185073073;230572835;26164300;24485037;5554;0;660
209994214;261701539;29706711;27819482;8789;0;662
334704161;422561052;49473018;46848217;6592;137;664
335967280;427777286;51001578;48252411;11047;137;666
326783588;415460850;49369624;46855045;3296;137;668
339563217;430915034;50911552;48033776;11780;137;670
331555547;419749841;49284542;46725159;1648;137;672
349944539;442621181;51900380;49049636;12268;137;674
324451989;412560834;49101865;46591493;2686;137;676
342821449;438310706;52485462;49586211;12573;137;678
660136860;860518060;108356107;94537565;4517;137;680
358471922;458360155;56731605;51350208;11902;137;682
342882545;435758222;52644579;48618149;2808;137;684
331706609;421819904;50257562;47555382;12268;137;686
333921203;423142471;49728327;47017286;2137;137;688
388277387;496530407;58438937;55427226;11169;137;690
333138673;425128428;51085806;48611359;2503;137;692
345297090;440970612;52661547;49848120;12451;137;694
