CORE;CPU;DRAM;DURATION;UNCORE;EXIT_CODE;INPUT
174854716;216842706;22045842;21479085;11047;0;542
173526594;215194517;21849981;21397599;4639;0;544
212503118;264003963;26864433;26252048;13123;0;546
206602316;255782488;25941462;25303806;12146;0;548
203163238;251409269;25357418;24720010;11231;0;550
223992957;277063378;28057179;27338448;12329;0;552
190599915;235870612;23939148;23325191;10498;0;554
213816103;264744745;26897819;26209264;12817;0;556
175728371;217658256;22169377;21742852;1892;0;558
204541103;253265465;25556209;24922431;13123;0;560
232398880;288221735;29303636;28656068;10803;0;562
197149459;244354783;24825925;24205587;11597;0;564
197081710;244082628;24748594;24127564;13001;0;566
200910679;249141147;25327755;24877543;2197;0;568
177727389;219932054;22251285;21674126;12574;0;570
168735530;209008437;21209967;20669528;8484;0;572
207709857;257358594;26173822;25659678;5127;0;574
196894149;243660021;24722410;24090370;12207;0;576
204823756;253277000;25454586;24816433;11719;0;578
179305327;222148479;22611331;22178261;2259;0;580
203753384;251992397;25468197;24816049;11536;0;582
160683366;198846903;20191294;19649993;9278;0;584
219295765;271603980;27622244;27076193;3784;0;586
193996879;240006893;24293883;23673822;11413;0;588
220476242;273032138;27719229;27029879;12451;0;590
188838079;233811901;23740112;23130796;10742;0;592
172166124;213272709;21670354;21108486;10315;0;594
219740832;272403782;27720510;27196932;4638;0;596
208421037;257824169;26063898;25414228;11231;0;598
179844327;222771463;22688907;22070810;10559;0;600
185357680;229598839;23363160;22914585;2441;0;602
212473211;263360776;26775444;26130795;11108;0;604
191328795;236922856;24078002;23437407;11231;0;606
220227463;272772800;27740591;27262390;1648;0;608
206513753;255527972;25884943;25228861;12329;0;610
215421933;266571156;26974663;26262105;10803;0;612
192622431;238253540;24118835;23476638;12268;0;614
200594824;248384252;25210263;24574847;12269;0;616
223045572;275640591;27687368;27186615;2685;0;618
190408448;235637825;23938110;23275984;10986;0;620
168524470;208739516;21252509;20671311;10437;0;622
168050962;208157792;21190864;20726438;4211;0;624
198662700;246278727;25079831;24450075;11413;0;626
225133091;278800190;28259693;27580721;12512;0;628
192932428;239109190;24333312;23691828;11780;0;630
