CORE;CPU;DRAM;DURATION;UNCORE;EXIT_CODE;INPUT
216561580;277411033;30540633;28835761;10437;0;866
215590147;276854577;30795453;28998580;12878;0;868
214943236;276377833;30857404;29112359;11841;0;870
219370166;280938428;30942426;29149732;13733;0;872
219084095;281142102;31126569;29397456;10925;0;874
216453364;278217488;31080181;29243637;14221;0;876
219811449;281482739;30999738;29226742;10742;0;878
220228196;282784799;31455853;29625901;14221;0;880
217217401;278945941;31002362;29259814;9521;0;882
222344341;284529606;31299907;29449998;14282;0;884
218836659;281558117;31496135;29719029;10193;0;886
225147434;288185664;31672160;29832970;13977;0;888
221760723;283846930;31203045;29440635;10620;0;890
221260054;283766730;31431133;29569093;14893;0;892
220944441;283833014;31578715;29821953;10254;0;894
226358003;289355399;31709208;29837075;14526;0;896
224246497;286971555;31573161;29754839;9887;0;898
224937352;287922603;31687541;29817064;14832;0;900
222100872;285601930;31880777;30094508;10071;0;902
230278646;294334574;32185403;30338908;15259;0;904
223670020;286928526;31760355;30003962;9339;0;906
229071557;293669414;32513772;30587701;14954;0;908
231391071;295794775;32372415;30553022;10437;0;910
228887232;293071943;32287881;30383794;13794;0;912
225990327;290077444;32190897;30398731;8972;0;914
225408298;289633841;32320108;30398694;14526;0;916
228594568;292585067;32123209;30343218;10071;0;918
228271632;293376385;32699563;30840234;13489;0;920
229243371;294615152;32823158;30974023;10071;0;922
232495560;297816560;32819130;30936996;13793;0;924
229208763;293710613;32374550;30564512;10498;0;926
232480972;297238619;32581886;30654881;14160;0;928
231471270;297165682;32989540;31144667;8789;0;930
233217054;299373562;33297461;31313391;15441;0;932
230657918;296375340;32976234;31160027;9399;0;934
232107377;297467256;32890113;30922310;14466;0;936
233105421;298671415;32906593;31055467;10742;0;938
234041698;300218164;33252539;31322056;13549;0;940
234083263;299702358;32958717;31111939;9033;0;942
236070318;302782916;33515234;31588624;13550;0;944
234400462;300383997;33143714;31273259;10926;0;946
234667002;301304588;33486609;31569058;14099;0;948
235465584;301643942;33251380;31369862;10498;0;950
237872316;305040723;33723791;31792151;13977;0;952
236524480;303395464;33537634;31686247;9277;0;954
240204219;308307194;34233982;32253062;14648;0;956
237936036;305347974;33827123;31954382;9216;0;958
237718447;304906141;33790013;31786488;15259;0;960
236439276;303266680;33587927;31684714;9277;0;962
239645077;307300849;33982457;32021684;16418;0;964
241261955;309876831;34363804;32515641;9460;0;966
240418818;308565372;34256077;32246408;14465;0;968
238139710;305665111;33918065;32021615;8850;0;970
245976910;313687429;34124913;32074413;15015;0;972
243082020;312573785;34797091;32939234;9521;0;974
241725333;310512388;34555942;32556101;16479;0;976
241016167;309507631;34366916;32477914;8912;0;978
247551856;316211043;34490696;32527877;14770;0;980
241258599;309850403;34468601;32520711;8545;0;982
244448959;313771780;34879855;32818420;15381;0;984
250110017;320240818;35183625;33252796;10132;0;986
243984727;312680535;34583102;32529395;14038;0;988
248329199;317567913;34749911;32860783;9278;0;990
243650926;313014519;34892550;32851124;15564;0;992
256869216;328477736;35905670;33957417;9338;0;994
246768350;316241072;35004305;32913061;15563;0;996
248458592;318696633;35243135;33308657;9582;0;998
247822913;318722694;35625336;33586855;15686;0;1000
250379242;320598788;35337189;33314517;8972;0;1002
247160012;317416058;35299776;33260945;15808;0;1004
248171850;318823281;35525299;33518297;8056;0;1006
252695459;323485378;35593719;33514786;15380;0;1008
251188810;323141507;36044708;34122517;8606;0;1010
251523709;321908050;35394441;33336120;16785;0;1012
252006557;322647550;35468110;33508105;7995;0;1014
251670620;323111539;35933929;33819568;15442;0;1016
249378634;320010839;35447908;33507359;9216;0;1018
256511185;328131851;36053008;33916395;15015;0;1020
252597803;323991236;35866302;33869323;9399;0;1022
254776936;326973284;36283050;34173828;16052;0;1024
